<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
AGRO;D;20160111;000000;1.016.0000000;1.044.0000000;1.011.0000000;1.030.0000000;5.170
AGRO;D;20160112;000000;1.038.0000000;1.043.0000000;1.019.0000000;1.040.0000000;2.288
AGRO;D;20160113;000000;1.043.0000000;1.086.0000000;1.026.0000000;1.040.0000000;18.645
AGRO;D;20160114;000000;1.040.0000000;1.048.0000000;1.020.0000000;1.027.0000000;6.428
AGRO;D;20160115;000000;1.021.0000000;1.060.0000000;990.0000000;1.015.0000000;7.138
AGRO;D;20160118;000000;1.018.0000000;1.069.0000000;980.0000000;1.025.0000000;8.228
AGRO;D;20160119;000000;1.029.0000000;1.046.0000000;1.011.0000000;1.037.0000000;3.196
AGRO;D;20160120;000000;1.047.0000000;1.070.0000000;1.020.0000000;1.061.0000000;10.829
AGRO;D;20160121;000000;1.080.0000000;1.151.0000000;1.080.0000000;1.119.0000000;7.929
AGRO;D;20160122;000000;1.132.0000000;1.178.0000000;1.058.0000000;1.062.0000000;11.929
AGRO;D;20160125;000000;1.060.0000000;1.095.0000000;1.048.0000000;1.093.0000000;8.058
AGRO;D;20160126;000000;1.099.0000000;1.115.0000000;1.071.0000000;1.075.0000000;4.409
AGRO;D;20160127;000000;1.087.0000000;1.100.0000000;1.055.0000000;1.073.0000000;4.320
AGRO;D;20160128;000000;1.079.0000000;1.079.0000000;1.032.0000000;1.050.0000000;3.659
AGRO;D;20160129;000000;1.055.0000000;1.055.0000000;1.016.0000000;1.020.0000000;4.937
AGRO;D;20160201;000000;1.042.0000000;1.050.0000000;1.031.0000000;1.040.0000000;1.306
AGRO;D;20160202;000000;1.048.0000000;1.095.0000000;1.048.0000000;1.095.0000000;9.448
AGRO;D;20160203;000000;1.098.0000000;1.124.0000000;1.087.0000000;1.110.0000000;7.167
AGRO;D;20160204;000000;1.123.0000000;1.129.0000000;1.072.0000000;1.096.0000000;4.171
AGRO;D;20160205;000000;1.099.0000000;1.115.0000000;1.080.0000000;1.105.0000000;5.213
AGRO;D;20160208;000000;1.110.0000000;1.115.0000000;1.090.0000000;1.110.0000000;2.315
AGRO;D;20160209;000000;1.112.0000000;1.158.0000000;1.103.0000000;1.150.0000000;10.019
AGRO;D;20160210;000000;1.168.0000000;1.184.0000000;1.132.0000000;1.165.0000000;5.923
AGRO;D;20160211;000000;1.145.0000000;1.227.0000000;1.145.0000000;1.213.0000000;8.149
AGRO;D;20160212;000000;1.240.0000000;1.240.0000000;1.189.0000000;1.230.0000000;11.291
AGRO;D;20160215;000000;1.206.0000000;1.235.0000000;1.186.0000000;1.190.0000000;10.882
AGRO;D;20160216;000000;1.199.0000000;1.249.0000000;1.158.0000000;1.231.0000000;21.203
AGRO;D;20160217;000000;1.244.0000000;1.275.0000000;1.217.0000000;1.243.0000000;20.029
AGRO;D;20160218;000000;1.235.0000000;1.258.0000000;1.211.0000000;1.235.0000000;10.746
AGRO;D;20160219;000000;1.249.0000000;1.268.0000000;1.240.0000000;1.262.0000000;7.395
AGRO;D;20160220;000000;1.262.0000000;1.290.0000000;1.260.0000000;1.268.0000000;3.343
AGRO;D;20160222;000000;1.261.0000000;1.279.0000000;1.250.0000000;1.277.0000000;30.958
AGRO;D;20160224;000000;1.280.0000000;1.311.0000000;1.273.0000000;1.295.0000000;20.346
AGRO;D;20160225;000000;1.307.0000000;1.330.0000000;1.280.0000000;1.294.0000000;9.588
AGRO;D;20160226;000000;1.308.0000000;1.308.0000000;1.275.0000000;1.286.0000000;11.297
AGRO;D;20160229;000000;1.282.0000000;1.334.0000000;1.282.0000000;1.305.0000000;21.126
AGRO;D;20160301;000000;1.298.0000000;1.300.0000000;1.262.0000000;1.269.0000000;18.183
AGRO;D;20160302;000000;1.265.0000000;1.272.0000000;1.242.0000000;1.252.0000000;14.714
AGRO;D;20160303;000000;1.240.0000000;1.273.0000000;1.231.0000000;1.245.0000000;6.579
AGRO;D;20160304;000000;1.236.0000000;1.277.0000000;1.235.0000000;1.261.0000000;12.414
AGRO;D;20160307;000000;1.252.0000000;1.294.0000000;1.247.0000000;1.274.0000000;6.553
AGRO;D;20160309;000000;1.285.0000000;1.290.0000000;1.252.0000000;1.255.0000000;22.335
AGRO;D;20160310;000000;1.240.0000000;1.249.0000000;1.194.0000000;1.219.0000000;22.378
AGRO;D;20160311;000000;1.228.0000000;1.249.0000000;1.182.0000000;1.214.0000000;11.277
AGRO;D;20160314;000000;1.214.0000000;1.229.0000000;1.190.0000000;1.199.0000000;12.327
AGRO;D;20160315;000000;1.210.0000000;1.225.0000000;1.197.0000000;1.224.0000000;6.594
AGRO;D;20160316;000000;1.223.0000000;1.235.0000000;1.205.0000000;1.219.0000000;6.259
AGRO;D;20160317;000000;1.201.0000000;1.210.0000000;1.163.0000000;1.168.0000000;11.436
AGRO;D;20160318;000000;1.161.0000000;1.200.0000000;1.101.0000000;1.200.0000000;12.093
AGRO;D;20160321;000000;1.204.0000000;1.221.0000000;1.200.0000000;1.220.0000000;6.266
AGRO;D;20160322;000000;1.228.0000000;1.240.0000000;1.198.0000000;1.208.0000000;6.389
AGRO;D;20160323;000000;1.209.0000000;1.273.0000000;1.201.0000000;1.224.0000000;16.943
AGRO;D;20160324;000000;1.235.0000000;1.255.0000000;1.226.0000000;1.235.0000000;11.030
AGRO;D;20160325;000000;1.229.0000000;1.240.0000000;1.222.0000000;1.227.0000000;3.131
AGRO;D;20160328;000000;1.232.0000000;1.235.0000000;1.217.0000000;1.234.0000000;4.376
AGRO;D;20160329;000000;1.241.0000000;1.257.0000000;1.215.0000000;1.222.0000000;8.389
AGRO;D;20160330;000000;1.220.0000000;1.227.0000000;1.170.0000000;1.177.0000000;12.121
AGRO;D;20160331;000000;1.197.0000000;1.197.0000000;1.140.0000000;1.153.0000000;7.319
AGRO;D;20160401;000000;1.153.0000000;1.170.0000000;1.139.0000000;1.145.0000000;4.705
AGRO;D;20160404;000000;1.156.0000000;1.170.0000000;1.140.0000000;1.152.0000000;5.696
AGRO;D;20160405;000000;1.167.0000000;1.202.0000000;1.152.0000000;1.198.0000000;16.308
AGRO;D;20160406;000000;1.195.0000000;1.200.0000000;1.175.0000000;1.178.0000000;6.469
AGRO;D;20160407;000000;1.173.0000000;1.191.0000000;1.148.0000000;1.173.0000000;8.894
AGRO;D;20160408;000000;1.171.0000000;1.189.0000000;1.144.0000000;1.148.0000000;11.494
AGRO;D;20160411;000000;1.152.0000000;1.155.0000000;1.140.0000000;1.140.0000000;2.129
AGRO;D;20160412;000000;1.145.0000000;1.147.0000000;1.101.0000000;1.114.0000000;8.404
AGRO;D;20160413;000000;1.123.0000000;1.137.0000000;1.119.0000000;1.132.0000000;5.844
AGRO;D;20160414;000000;1.137.0000000;1.160.0000000;1.137.0000000;1.160.0000000;8.428
AGRO;D;20160415;000000;1.161.0000000;1.177.0000000;1.145.0000000;1.150.0000000;2.165
AGRO;D;20160418;000000;1.146.0000000;1.165.0000000;1.146.0000000;1.157.0000000;2.222
AGRO;D;20160419;000000;1.165.0000000;1.171.0000000;1.128.0000000;1.137.0000000;3.133
AGRO;D;20160420;000000;1.135.0000000;1.150.0000000;1.128.0000000;1.146.0000000;2.502
AGRO;D;20160421;000000;1.134.0000000;1.158.0000000;1.111.0000000;1.115.0000000;14.539
